"Year","Trade.Flow","Reporter","Commodity.Code","Trade.Value..US..","Group"
2020,"Exports","Latvia",801,4223,"Остальные страны"
2020,"Exports","Latvia",801,3106,"Остальные страны"
2020,"Exports","Lithuania",801,12749,"Остальные страны"
2020,"Exports","Belgium",801,8147,"Остальные страны"
2020,"Exports","Belgium",801,16740,"Остальные страны"
2020,"Exports","Belgium",801,11422,"Остальные страны"
2020,"Exports","Lithuania",801,4929,"Остальные страны"
2020,"Exports","Belgium",801,10760,"Остальные страны"
2020,"Exports","Belgium",801,23367,"Остальные страны"
2020,"Exports","Belgium",801,3357,"Остальные страны"
2020,"Exports","Belgium",801,30354,"Остальные страны"
2020,"Imports","Sweden",801,113,"Остальные страны"
2020,"Exports","Belgium",801,8715,"Остальные страны"
2020,"Exports","Belgium",801,10669,"Остальные страны"
2020,"Exports","Latvia",801,2692,"Остальные страны"
2020,"Exports","Belgium",801,8248,"Остальные страны"
2020,"Exports","Lithuania",801,1042,"Остальные страны"
2020,"Exports","Lithuania",801,5885,"Остальные страны"
2020,"Exports","Belgium",801,11505,"Остальные страны"
2020,"Exports","Kenya",801,10249,"Остальные страны"
2020,"Exports","Kenya",801,33,"Остальные страны"
2020,"Imports","Dem.Rep. of the Congo",801,587,"Остальные страны"
2020,"Imports","Dem.Rep. of the Congo",801,23198,"Остальные страны"
2020,"Exports","United Kingdom",801,7333,"Остальные страны"
2020,"Exports","United Kingdom",801,4933,"Остальные страны"
2020,"Exports","Costa Rica",801,33605,"Остальные страны"
2020,"Exports","United Kingdom",801,7595,"Остальные страны"
2020,"Exports","Peru",801,128000,"Остальные страны"
2020,"Exports","Peru",801,123730,"Остальные страны"
2010,"Re-exports","United Arab Emirates",802,79389,"Остальные страны"
2010,"Exports","United Arab Emirates",802,79389,"Остальные страны"
2010,"Re-exports","United Arab Emirates",802,229554,"Остальные страны"
2010,"Exports","United Arab Emirates",802,229554,"Остальные страны"
2010,"Exports","United Arab Emirates",802,89988,"Остальные страны"
2010,"Re-exports","United Arab Emirates",802,89988,"Остальные страны"
2010,"Imports","EU-28",802,420,"Остальные страны"
2010,"Imports","EU-28",802,33730,"Остальные страны"
2010,"Exports","Switzerland",802,4119,"Остальные страны"
2010,"Imports","EU-28",802,484989,"Остальные страны"
2010,"Imports","Switzerland",802,1366,"Остальные страны"
2010,"Exports","EU-28",802,338569,"Остальные страны"
2010,"Imports","EU-28",802,209575,"Остальные страны"
2010,"Exports","EU-28",802,448634,"Остальные страны"
2010,"Imports","EU-28",802,19294,"Остальные страны"
2010,"Imports","EU-28",802,26595,"Остальные страны"
2010,"Exports","Lithuania",802,114081,"Остальные страны"
2010,"Exports","Latvia",802,34540,"Остальные страны"
2010,"Exports","Lithuania",802,70818,"Остальные страны"
2010,"Exports","Latvia",802,19476,"Остальные страны"
2010,"Imports","Lithuania",802,16388,"Остальные страны"
2010,"Exports","Lithuania",802,99154,"Остальные страны"
2010,"Exports","Latvia",802,22750,"Остальные страны"
2010,"Exports","Latvia",802,29753,"Остальные страны"
2010,"Exports","Lithuania",802,71510,"Остальные страны"
2010,"Exports","Latvia",802,5421,"Остальные страны"
2010,"Exports","Lithuania",802,46448,"Остальные страны"
2010,"Exports","Latvia",802,53286,"Остальные страны"
2010,"Exports","Lithuania",802,59123,"Остальные страны"
2010,"Exports","Lithuania",802,24472,"Остальные страны"
2010,"Exports","Latvia",802,4417,"Остальные страны"
2010,"Imports","Lithuania",802,19138,"Остальные страны"
2010,"Exports","Lithuania",802,8911,"Остальные страны"
2010,"Exports","Latvia",802,17690,"Остальные страны"
2010,"Exports","Latvia",802,22861,"Остальные страны"
2010,"Imports","China",802,152126,"Остальные страны"
2010,"Exports","Chile",802,21166,"Остальные страны"
2010,"Exports","China",802,150600,"Остальные страны"
2010,"Imports","China",802,41505,"Остальные страны"
2010,"Imports","China",802,38220,"Остальные страны"
2010,"Exports","Chile",802,11625,"Остальные страны"
2010,"Imports","China",802,280602,"Остальные страны"
2010,"Imports","China",802,217340,"Остальные страны"
2010,"Exports","China",802,265000,"Остальные страны"
2010,"Exports","China",802,194500,"Остальные страны"
2010,"Imports","China",802,20371,"Остальные страны"
2010,"Exports","Chile",802,385259,"Остальные страны"
2010,"Exports","China",802,27500,"Остальные страны"
2010,"Exports","China",802,34000,"Остальные страны"
2010,"Exports","Chile",802,199490,"Остальные страны"
2010,"Imports","China",802,62038,"Остальные страны"
2010,"Exports","Finland",802,4866,"Остальные страны"
2010,"Exports","Finland",802,438,"Остальные страны"
2010,"Exports","Finland",802,5315,"Остальные страны"
2010,"Re-exports","United States of America",802,113520,"Остальные страны"
2010,"Exports","Finland",802,6116,"Остальные страны"
2010,"Exports","Finland",802,779,"Остальные страны"
2010,"Re-exports","United States of America",802,16056,"Остальные страны"
2010,"Re-exports","China, Hong Kong SAR",802,455036,"Остальные страны"
2010,"Exports","China, Hong Kong SAR",802,455036,"Остальные страны"
2010,"Imports","Norway",802,470,"Остальные страны"
2010,"Exports","China, Hong Kong SAR",802,146695,"Остальные страны"
2010,"Re-exports","China, Hong Kong SAR",802,146695,"Остальные страны"
2010,"Re-exports","China, Hong Kong SAR",802,215304,"Остальные страны"
2010,"Exports","China, Hong Kong SAR",802,215304,"Остальные страны"
2010,"Imports","China, Hong Kong SAR",802,180137,"Остальные страны"
2010,"Exports","Slovakia",802,18522,"Остальные страны"
2010,"Imports","Italy",802,449187,"Остальные страны"
2010,"Imports","Canada",802,801,"Остальные страны"
2010,"Exports","Slovakia",802,14832,"Остальные страны"
2010,"Imports","Italy",802,484983,"Остальные страны"
2010,"Exports","Slovakia",802,10898,"Остальные страны"
2010,"Exports","Italy",802,2466,"Остальные страны"
2010,"Imports","Canada",802,272190,"Остальные страны"
2010,"Exports","Italy",802,6101,"Остальные страны"
2010,"Imports","Canada",802,66809,"Остальные страны"
2010,"Imports","Canada",802,454,"Остальные страны"
2010,"Imports","Germany",802,420,"Остальные страны"
2010,"Exports","Germany",802,62355,"Остальные страны"
2010,"Exports","Germany",802,103456,"Остальные страны"
2010,"Imports","Germany",802,106279,"Остальные страны"
2010,"Exports","Germany",802,282491,"Остальные страны"
2010,"Imports","Germany",802,17312,"Остальные страны"
2010,"Exports","Germany",802,121160,"Остальные страны"
2010,"Imports","Germany",802,209575,"Остальные страны"
2010,"Exports","Germany",802,118962,"Остальные страны"
2010,"Exports","Germany",802,205106,"Остальные страны"
2010,"Exports","Germany",802,173701,"Остальные страны"
2010,"Exports","Germany",802,212503,"Остальные страны"
2010,"Exports","Germany",802,171558,"Остальные страны"
2010,"Exports","Spain",802,155341,"Остальные страны"
2010,"Exports","Spain",802,224135,"Остальные страны"
2010,"Exports","Spain",802,275971,"Остальные страны"
